27	6	0	docs/security/ZIP_524_ID_EVIDENCE_MAP.md:23:- #27;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:380:| #27 | ### #27. `proxy.ts` at repo root is named wrong (RETRACTED) | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:380:| #27 | ### #27. `proxy.ts` at repo root is named wrong (RETRACTED) | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:23:- #27;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:380:| #27 | ### #27. `proxy.ts` at repo root is named wrong (RETRACTED) | 0 | 0 |  |;
28	7	0	lib/ux/designSystem.ts:129:    arbitrum: '#28a0f0',;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:381:| #28 | ### #28. `next.config.ts` ships a strict CSP that will break the app (RETRACTED) | 1 | 0 | lib/ux/designSystem.ts:129:    arbitrum: '#28a0f0',; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:381:| #28 | ### #28. `next.config.ts` ships a strict CSP that will break the app (RETRACTED) | 1 | 0 | lib/ux/designSystem.ts:129:    arbitrum: '#28a0f0',; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:381:| #28 | ### #28. `next.config.ts` ships a strict CSP that will break the app (RETRACTED) | 1 | 0 | lib/ux/designSystem.ts:129:    arbitrum: '#28a0f0',; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:381:| #28 | ### #28. `next.config.ts` ships a strict CSP that will break the app (RETRACTED) | 1 | 0 | lib/ux/designSystem.ts:129:    arbitrum: '#28a0f0',; |;
29	6	0	docs/security/ZIP_524_ID_EVIDENCE_MAP.md:24:- #29;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:382:| #29 | ### #29. `next.config.ts` has `typescript: { ignoreBuildErrors: true }` — broken-import routes will deploy | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:382:| #29 | ### #29. `next.config.ts` has `typescript: { ignoreBuildErrors: true }` — broken-import routes will deploy | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:24:- #29;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:382:| #29 | ### #29. `next.config.ts` has `typescript: { ignoreBuildErrors: true }` — broken-import routes will deploy | 0 | 0 |  |;
30	8	0	lib/storiesSystem.ts:49:  { gradient: 'linear-gradient(135deg, #30cfd0 0%, #330867 100%)', name: 'Deep Ocean' },;lib/ux/designSystem.ts:94:    950: '#030712',;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:383:| #30 | ### #30. WebSocket internal `/event` endpoint — string `!==` secret comparison + unbounded body | 1 | 0 | lib/storiesSystem.ts:49:  { gradient: 'linear-gradient(135deg, #30cfd0 0%, #330867 100%)', name: 'Deep Ocean' },; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:383:| #30 | ### #30. WebSocket internal `/event` endpoint — string `!==` secret comparison + unbounded body | 1 | 0 | lib/storiesSystem.ts:49:  { gradient: 'linear-gradient(135deg, #30cfd0 0%, #330867 100%)', name: 'Deep Ocean' },; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:383:| #30 | ### #30. WebSocket internal `/event` endpoint — string `!==` secret comparison + unbounded body | 1 | 0 | lib/storiesSystem.ts:49:  { gradient: 'linear-gradient(135deg, #30cfd0 0%, #330867 100%)', name: 'Deep Ocean' },; |;
31	6	0	docs/security/ZIP_524_ID_EVIDENCE_MAP.md:25:- #31;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:384:| #31 | ### #31. Token revocation in `verifyJWT` — Upstash failure is fail-open in dev, fail-closed in prod | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:384:| #31 | ### #31. Token revocation in `verifyJWT` — Upstash failure is fail-open in dev, fail-closed in prod | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:25:- #31;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:384:| #31 | ### #31. Token revocation in `verifyJWT` — Upstash failure is fail-open in dev, fail-closed in prod | 0 | 0 |  |;
32	6	0	docs/security/ZIP_524_ID_EVIDENCE_MAP.md:26:- #32;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:385:| #32 | ### #32. `lib/db.ts` — every query is wrapped in BEGIN/COMMIT | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:385:| #32 | ### #32. `lib/db.ts` — every query is wrapped in BEGIN/COMMIT | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:26:- #32;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:385:| #32 | ### #32. `lib/db.ts` — every query is wrapped in BEGIN/COMMIT | 0 | 0 |  |;
33	10	0	docs/security/ZIP_524_ID_EVIDENCE_MAP.md:386:| #33 | ### #33. `getClient()` overrides `client.query` to inject auto-transactions — easy to break | 2 | 0 | docs/guides/ACCESSIBILITY-AUDIT.md:89:  outline: 2px solid #33FFFF; /* Brighter cyan for better contrast */;docs/guides/ACCESSIBILITY-AUDIT.md:173:  outline: 2px solid #33FFFF;; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:386:| #33 | ### #33. `getClient()` overrides `client.query` to inject auto-transactions — easy to break | 2 | 0 | docs/guides/ACCESSIBILITY-AUDIT.md:89:  outline: 2px solid #33FFFF; /* Brighter cyan for better contrast */;docs/guides/ACCESSIBILITY-AUDIT.md:173:  outline: 2px solid #33FFFF;; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:386:| #33 | ### #33. `getClient()` overrides `client.query` to inject auto-transactions — easy to break | 2 | 0 | docs/guides/ACCESSIBILITY-AUDIT.md:89:  outline: 2px solid #33FFFF; /* Brighter cyan for better contrast */;docs/guides/ACCESSIBILITY-AUDIT.md:173:  outline: 2px solid #33FFFF;; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:386:| #33 | ### #33. `getClient()` overrides `client.query` to inject auto-transactions — easy to break | 2 | 0 | docs/guides/ACCESSIBILITY-AUDIT.md:89:  outline: 2px solid #33FFFF; /* Brighter cyan for better contrast */;docs/guides/ACCESSIBILITY-AUDIT.md:173:  outline: 2px solid #33FFFF;; |;docs/guides/ACCESSIBILITY-AUDIT.md:89:  outline: 2px solid #33FFFF; /* Brighter cyan for better contrast */;
34	6	0	docs/security/ZIP_524_ID_EVIDENCE_MAP.md:27:- #34;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:387:| #34 | ### #34. `ProofScoreBurnRouter.computeFees` — view function `require(totalFees <= amount)` | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:387:| #34 | ### #34. `ProofScoreBurnRouter.computeFees` — view function `require(totalFees <= amount)` | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:27:- #34;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:387:| #34 | ### #34. `ProofScoreBurnRouter.computeFees` — view function `require(totalFees <= amount)` | 0 | 0 |  |;
35	6	0	docs/security/ZIP_524_ID_EVIDENCE_MAP.md:28:- #35;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:388:| #35 | ### #35. `ProofScoreBurnRouter.computeFees` — `microTxFeeCeilingBps` can override the linear floor incorrectly | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:388:| #35 | ### #35. `ProofScoreBurnRouter.computeFees` — `microTxFeeCeilingBps` can override the linear floor incorrectly | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:28:- #35;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:388:| #35 | ### #35. `ProofScoreBurnRouter.computeFees` — `microTxFeeCeilingBps` can override the linear floor incorrectly | 0 | 0 |  |;
36	6	0	docs/security/ZIP_524_ID_EVIDENCE_MAP.md:29:- #36;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:389:| #36 | ### #36. `ProofScoreBurnRouter.recordVolume` is `nonReentrant` and `whenNotPaused` — adds gas to every transfer | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:389:| #36 | ### #36. `ProofScoreBurnRouter.recordVolume` is `nonReentrant` and `whenNotPaused` — adds gas to every transfer | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:29:- #36;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:389:| #36 | ### #36. `ProofScoreBurnRouter.recordVolume` is `nonReentrant` and `whenNotPaused` — adds gas to every transfer | 0 | 0 |  |;
37	6	0	docs/security/ZIP_524_ID_EVIDENCE_MAP.md:30:- #37;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:390:| #37 | ### #37. `EcosystemVault.sol` is 1,415 lines | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:390:| #37 | ### #37. `EcosystemVault.sol` is 1,415 lines | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:30:- #37;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:390:| #37 | ### #37. `EcosystemVault.sol` is 1,415 lines | 0 | 0 |  |;
38	12	0	scripts/generate-badge-artwork.ts:33:  Rare: '#38bdf8',;lib/storiesSystem.ts:47:  { gradient: 'linear-gradient(135deg, #43e97b 0%, #38f9d7 100%)', name: 'Mint Fresh' },;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:391:| #38 | ### #38. `chats.${a}_${b}` topic format relies on lowercase + lex order | 2 | 0 | scripts/generate-badge-artwork.ts:33:  Rare: '#38bdf8',;lib/storiesSystem.ts:47:  { gradient: 'linear-gradient(135deg, #43e97b 0%, #38f9d7 100%)', name: 'Mint Fresh' },; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:391:| #38 | ### #38. `chats.${a}_${b}` topic format relies on lowercase + lex order | 2 | 0 | scripts/generate-badge-artwork.ts:33:  Rare: '#38bdf8',;lib/storiesSystem.ts:47:  { gradient: 'linear-gradient(135deg, #43e97b 0%, #38f9d7 100%)', name: 'Mint Fresh' },; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:391:| #38 | ### #38. `chats.${a}_${b}` topic format relies on lowercase + lex order | 2 | 0 | scripts/generate-badge-artwork.ts:33:  Rare: '#38bdf8',;lib/storiesSystem.ts:47:  { gradient: 'linear-gradient(135deg, #43e97b 0%, #38f9d7 100%)', name: 'Mint Fresh' },; |;
39	13	0	lib/security.ts:201:      .replace(/'/g, '&#39;');;lib/security.ts:213:        .replace(/&#39;/g, "'");lib/sanitize.ts:15:    .replace(/'/g, '&#39;');;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:392:| #39 | ### #39. `app/api/auth/route.ts` — analyzed activity has `then()` without `await` | 3 | 0 | lib/security.ts:201:      .replace(/'/g, '&#39;');;lib/security.ts:213:        .replace(/&#39;/g, "'");lib/sanitize.ts:15:    .replace(/'/g, '&#39;');; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:392:| #39 | ### #39. `app/api/auth/route.ts` — analyzed activity has `then()` without `await` | 3 | 0 | lib/security.ts:201:      .replace(/'/g, '&#39;');;lib/security.ts:213:        .replace(/&#39;/g, "'");lib/sanitize.ts:15:    .replace(/'/g, '&#39;');; |;
40	7	0	scripts/generate-badge-artwork.ts:95:  <rect x="180" y="860" width="840" height="180" rx="24" fill="#040711" fill-opacity="0.55" stroke="#ffffff" stroke-opacity="0.2" />;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:31:- #40;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:393:| #40 | ### #40. Two POST routes with no schema validation | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:393:| #40 | ### #40. Two POST routes with no schema validation | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:31:- #40;
41	6	0	docs/security/ZIP_524_ID_EVIDENCE_MAP.md:32:- #41;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:394:| #41 | ### #41. `lib/db.ts:280` — `query` swallows DB errors and rewraps as generic message | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:394:| #41 | ### #41. `lib/db.ts:280` — `query` swallows DB errors and rewraps as generic message | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:32:- #41;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:394:| #41 | ### #41. `lib/db.ts:280` — `query` swallows DB errors and rewraps as generic message | 0 | 0 |  |;
42	8	0	scripts/generate-badge-artwork.ts:14:  'Activity & Participation': { bgA: '#042b37', bgB: '#117086', ring: '#58d7ff', accent: '#b9f3ff' },;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:395:| #42 | ### #42. `recordVolume` failure path swallows the reason without context | 1 | 0 | docs/guides/ACTIVITY-FEED-GUIDE.md:126:  description: 'Voted YES on proposal #42: Treasury Allocation',; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:395:| #42 | ### #42. `recordVolume` failure path swallows the reason without context | 1 | 0 | docs/guides/ACTIVITY-FEED-GUIDE.md:126:  description: 'Voted YES on proposal #42: Treasury Allocation',; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:395:| #42 | ### #42. `recordVolume` failure path swallows the reason without context | 1 | 0 | docs/guides/ACTIVITY-FEED-GUIDE.md:126:  description: 'Voted YES on proposal #42: Treasury Allocation',; |;docs/guides/ACTIVITY-FEED-GUIDE.md:126:  description: 'Voted YES on proposal #42: Treasury Allocation',;
43	9	0	lib/storiesSystem.ts:47:  { gradient: 'linear-gradient(135deg, #43e97b 0%, #38f9d7 100%)', name: 'Mint Fresh' },;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:391:| #38 | ### #38. `chats.${a}_${b}` topic format relies on lowercase + lex order | 2 | 0 | scripts/generate-badge-artwork.ts:33:  Rare: '#38bdf8',;lib/storiesSystem.ts:47:  { gradient: 'linear-gradient(135deg, #43e97b 0%, #38f9d7 100%)', name: 'Mint Fresh' },; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:396:| #43 | ### #43. `MerchantPortal.sol` is 1,349 lines + 12 other contracts >500 lines | 1 | 0 | lib/storiesSystem.ts:47:  { gradient: 'linear-gradient(135deg, #43e97b 0%, #38f9d7 100%)', name: 'Mint Fresh' },; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:396:| #43 | ### #43. `MerchantPortal.sol` is 1,349 lines + 12 other contracts >500 lines | 1 | 0 | lib/storiesSystem.ts:47:  { gradient: 'linear-gradient(135deg, #43e97b 0%, #38f9d7 100%)', name: 'Mint Fresh' },; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:396:| #43 | ### #43. `MerchantPortal.sol` is 1,349 lines + 12 other contracts >500 lines | 1 | 0 | lib/storiesSystem.ts:47:  { gradient: 'linear-gradient(135deg, #43e97b 0%, #38f9d7 100%)', name: 'Mint Fresh' },; |;
44	6	0	docs/security/ZIP_524_ID_EVIDENCE_MAP.md:33:- #44;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:397:| #44 | ### #44. Repo bloat — duplicate test directories `__tests__/` AND `test/` | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:397:| #44 | ### #44. Repo bloat — duplicate test directories `__tests__/` AND `test/` | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:33:- #44;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:397:| #44 | ### #44. Repo bloat — duplicate test directories `__tests__/` AND `test/` | 0 | 0 |  |;
45	6	0	docs/security/ZIP_524_ID_EVIDENCE_MAP.md:34:- #45;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:398:| #45 | ### #45. `app/api/merchant/installments/route.ts` — `.catch(() => ({ rows: [] }))` masks DB errors | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:398:| #45 | ### #45. `app/api/merchant/installments/route.ts` — `.catch(() => ({ rows: [] }))` masks DB errors | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:34:- #45;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:398:| #45 | ### #45. `app/api/merchant/installments/route.ts` — `.catch(() => ({ rows: [] }))` masks DB errors | 0 | 0 |  |;
46	6	0	docs/security/ZIP_524_ID_EVIDENCE_MAP.md:35:- #46;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:399:| #46 | ### #46. Mock files exist in production codebase | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:399:| #46 | ### #46. Mock files exist in production codebase | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:35:- #46;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:399:| #46 | ### #46. Mock files exist in production codebase | 0 | 0 |  |;
47	6	0	docs/security/ZIP_524_ID_EVIDENCE_MAP.md:36:- #47;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:400:| #47 | ### #47. `package.json` script `postinstall: npm run validate:env` | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:400:| #47 | ### #47. `package.json` script `postinstall: npm run validate:env` | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:36:- #47;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:400:| #47 | ### #47. `package.json` script `postinstall: npm run validate:env` | 0 | 0 |  |;
48	6	0	docs/security/ZIP_524_ID_EVIDENCE_MAP.md:37:- #48;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:401:| #48 | ### #48. RLS USING(true) bug — Row-Level Security policies enabled but never activated | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:401:| #48 | ### #48. RLS USING(true) bug — Row-Level Security policies enabled but never activated | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:37:- #48;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:401:| #48 | ### #48. RLS USING(true) bug — Row-Level Security policies enabled but never activated | 0 | 0 |  |;
50	13	0	__tests__/components/DashboardCardsTests.test.tsx:116:        color="#50C878";lib/storiesSystem.ts:311:  { emoji: '🎮', text: 'Gaming', color: '#50C878' },;lib/storiesSystem.ts:317:  { emoji: '✈️', text: 'Traveling', color: '#50C878' },;lib/storiesSystem.ts:320:  { emoji: '😊', text: 'Available to chat', color: '#50C878' },;lib/utils.test.ts:137:    expect(getScoreTierColor(9500)).toBe('#50C878');
58	1	0	scripts/generate-badge-artwork.ts:14:  'Activity & Participation': { bgA: '#042b37', bgB: '#117086', ring: '#58d7ff', accent: '#b9f3ff' },;
60	7	0	lib/ux/designSystem.ts:16:    400: '#60a5fa',;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:402:| #62 | ### #62. `merchant/orders` POST trusts user-supplied `tx_hash` to mark orders paid | 1 | 0 | __tests__/security/input-validation.test.ts:100:        '&#60;script&#62;alert(1)&#60;/script&#62;',; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:402:| #62 | ### #62. `merchant/orders` POST trusts user-supplied `tx_hash` to mark orders paid | 1 | 0 | __tests__/security/input-validation.test.ts:100:        '&#60;script&#62;alert(1)&#60;/script&#62;',; |;__tests__/security/input-validation.test.ts:100:        '&#60;script&#62;alert(1)&#60;/script&#62;',;__tests__/security/input-validation.test.ts:100:        '&#60;script&#62;alert(1)&#60;/script&#62;',;
62	10	0	docs/security/ZIP_524_ID_EVIDENCE_MAP.md:402:| #62 | ### #62. `merchant/orders` POST trusts user-supplied `tx_hash` to mark orders paid | 1 | 0 | __tests__/security/input-validation.test.ts:100:        '&#60;script&#62;alert(1)&#60;/script&#62;',; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:402:| #62 | ### #62. `merchant/orders` POST trusts user-supplied `tx_hash` to mark orders paid | 1 | 0 | __tests__/security/input-validation.test.ts:100:        '&#60;script&#62;alert(1)&#60;/script&#62;',; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:402:| #62 | ### #62. `merchant/orders` POST trusts user-supplied `tx_hash` to mark orders paid | 1 | 0 | __tests__/security/input-validation.test.ts:100:        '&#60;script&#62;alert(1)&#60;/script&#62;',; |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:402:| #62 | ### #62. `merchant/orders` POST trusts user-supplied `tx_hash` to mark orders paid | 1 | 0 | __tests__/security/input-validation.test.ts:100:        '&#60;script&#62;alert(1)&#60;/script&#62;',; |;__tests__/security/input-validation.test.ts:100:        '&#60;script&#62;alert(1)&#60;/script&#62;',;
63	6	0	docs/security/ZIP_524_ID_EVIDENCE_MAP.md:38:- #63;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:403:| #63 | ### #63. Production rate limiting silently disabled if `VFIDE_TRUST_PROXY_HEADERS` env unset | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:403:| #63 | ### #63. Production rate limiting silently disabled if `VFIDE_TRUST_PROXY_HEADERS` env unset | 0 | 0 |  |;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:38:- #63;docs/security/ZIP_524_ID_EVIDENCE_MAP.md:403:| #63 | ### #63. Production rate limiting silently disabled if `VFIDE_TRUST_PROXY_HEADERS` env unset | 0 | 0 |  |;
